Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.155295,-29.282491,-0.034389,-20.153865,0.371052,10.235323,-0.568862,25.513848,-0.172365
0.156053,-29.282476,-0.035357,-20.144381,0.367636,10.220533,-0.570117,25.50745,-0.174072
0.15681,-29.282126,-0.036391,-20.134342,0.364274,10.205675,-0.571145,25.501214,-0.175697
0.157568,-29.281507,-0.037504,-20.123719,0.360968,10.190762,-0.571949,25.495146,-0.177226
0.158325,-29.280687,-0.03871,-20.112483,0.357719,10.17581,-0.57253,25.489251,-0.178641
0.159083,-29.279735,-0.04002,-20.100608,0.354531,10.160837,-0.572889,25.483534,-0.179928
0.15984,-29.278716,-0.041445,-20.088073,0.351405,10.145857,-0.573024,25.477995,-0.18107
0.160598,-29.277697,-0.042995,-20.074861,0.348345,10.130888,-0.572934,25.472636,-0.182053
0.161356,-29.276739,-0.044678,-20.060959,0.345354,10.115947,-0.572618,25.467455,-0.182862
0.162113,-29.275903,-0.046503,-20.046363,0.342437,10.10105,-0.572073,25.462452,-0.183483
0.162871,-29.275249,-0.048475,-20.031075,0.339599,10.086216,-0.571294,25.457624,-0.183901
0.163628,-29.274838,-0.050599,-20.015103,0.336846,10.07146,-0.570279,25.452966,-0.184104
0.164386,-29.274729,-0.052879,-19.998466,0.334187,10.056801,-0.569022,25.448476,-0.184082
0.165143,-29.274985,-0.055317,-19.981188,0.331628,10.042254,-0.567519,25.444148,-0.183822
0.165901,-29.275671,-0.057914,-19.963302,0.329179,10.027835,-0.565762,25.439976,-0.183315
0.166658,-29.276857,-0.060669,-19.944848,0.326849,10.013556,-0.563747,25.435955,-0.182553
0.167416,-29.278616,-0.06358,-19.925876,0.32465,9.999431,-0.561467,25.432079,-0.18153
0.168173,-29.281029,-0.066646,-19.906441,0.322592,9.985469,-0.558914,25.428342,-0.180239
0.168931,-29.284181,-0.06986,-19.886606,0.320685,9.971676,-0.556083,25.424736,-0.178677
0.169688,-29.288166,-0.073218,-19.866442,0.318941,9.958058,-0.552965,25.421255,-0.17684
0.170446,-29.293084,-0.076713,-19.846028,0.317371,9.944615,-0.549553,25.417893,-0.174727
0.171204,-29.299038,-0.080339,-19.825449,0.315983,9.931345,-0.545841,25.414642,-0.172339
0.171961,-29.306143,-0.084086,-19.804798,0.314786,9.918244,-0.541822,25.411495,-0.169678
0.172719,-29.314511,-0.087946,-19.784175,0.313787,9.905305,-0.537487,25.408447,-0.166746
0.173476,-29.324263,-0.091909,-19.763682,0.312992,9.892518,-0.532832,25.40549,-0.163547
0.174234,-29.335515,-0.095965,-19.743424,0.312403,9.879871,-0.527849,25.402617,-0.160089
0.174991,-29.348384,-0.100103,-19.723505,0.312021,9.867352,-0.522533,25.399824,-0.156377
0.175749,-29.362978,-0.104314,-19.70402,0.311842,9.854946,-0.516879,25.397102,-0.15242
0.176506,-29.379396,-0.108586,-19.685058,0.31186,9.842639,-0.510883,25.394447,-0.148228
0.177264,-29.397725,-0.112909,-19.666695,0.312065,9.830415,-0.504541,25.391853,-0.143811
0.178021,-29.418028,-0.117273,-19.648988,0.312443,9.818259,-0.49785,25.389315,-0.139181
0.178779,-29.440345,-0.121667,-19.631981,0.312975,9.806157,-0.49081,25.386827,-0.134348
0.179536,-29.464684,-0.126083,-19.615695,0.313638,9.794097,-0.483419,25.384386,-0.129327
0.180294,-29.491016,-0.130513,-19.600129,0.314404,9.782065,-0.475679,25.381987,-0.124132
0.181052,-29.519265,-0.134948,-19.585267,0.315241,9.770051,-0.467592,25.379627,-0.118774
0.181809,-29.549304,-0.139381,-19.571073,0.316113,9.758045,-0.459161,25.377301,-0.11327
0.182567,-29.580957,-0.143809,-19.557497,0.316979,9.74604,-0.450392,25.375009,-0.107634
0.183324,-29.613994,-0.148225,-19.544477,0.317794,9.734028,-0.44129,25.372748,-0.10188
0.184082,-29.648146,-0.152628,-19.531944,0.318511,9.722004,-0.431865,25.370517,-0.096023
0.184839,-29.683107,-0.157016,-19.519822,0.319077,9.709963,-0.422126,25.368315,-0.090078
0.185597,-29.718554,-0.16139,-19.508037,0.319441,9.697903,-0.412084,25.366143,-0.084059
0.186354,-29.754156,-0.16575,-19.496512,0.319549,9.685819,-0.401751,25.364003,-0.07798
0.187112,-29.789591,-0.170101,-19.48518,0.319345,9.673712,-0.391141,25.361897,-0.071856
0.187869,-29.824556,-0.174446,-19.473978,0.318776,9.661579,-0.380269,25.35983,-0.065699
0.188627,-29.858785,-0.178791,-19.462857,0.317789,9.649421,-0.369152,25.357805,-0.059522
0.189384,-29.892053,-0.183145,-19.451779,0.316333,9.637237,-0.357806,25.35583,-0.053338
0.190142,-29.924186,-0.187515,-19.440725,0.314363,9.625029,-0.34625,25.353913,-0.047157
0.1909,-29.955063,-0.191911,-19.42969,0.311834,9.612798,-0.334503,25.352062,-0.040992
0.191657,-29.984612,-0.196344,-19.418691,0.308709,9.600545,-0.322584,25.35029,-0.034852
0.192415,-30.012807,-0.200824,-19.407761,0.304958,9.588273,-0.310513,25.348607,-0.028746
0.193172,-30.039665,-0.205363,-19.396953,0.300553,9.575986,-0.29831,25.347028,-0.022684
0.19393,-30.065235,-0.209972,-19.386336,0.295476,9.563685,-0.285995,25.345567,-0.016671
0.194687,-30.089595,-0.214664,-19.375988,0.289715,9.551376,-0.273587,25.344239,-0.010716
0.195445,-30.112848,-0.219448,-19.365999,0.283267,9.539063,-0.261107,25.34306,-0.004824
0.196202,-30.135112,-0.224336,-19.356464,0.276132,9.526752,-0.248573,25.342045,0.001001
0.19696,-30.156516,-0.229338,-19.347478,0.268321,9.514449,-0.236004,25.34121,0.006754
0.197717,-30.177196,-0.234462,-19.339133,0.259849,9.50216,-0.223418,25.340568,0.012433
0.198475,-30.197289,-0.239716,-19.331517,0.250737,9.489895,-0.210832,25.340132,0.018035
0.199232,-30.216929,-0.245105,-19.324708,0.241012,9.477662,-0.19826,25.339914,0.02356
0.19999,-30.236244,-0.250634,-19.318776,0.230703,9.465471,-0.185719,25.339924,0.029008
0.200748,-30.255353,-0.256306,-19.313781,0.219845,9.453334,-0.173221,25.340168,0.03438
0.201505,-30.274362,-0.262122,-19.309774,0.208474,9.441264,-0.160779,25.340654,0.039678
0.202263,-30.293367,-0.268079,-19.306799,0.196628,9.429275,-0.148403,25.341383,0.044905
0.20302,-30.312449,-0.274175,-19.304896,0.184342,9.417382,-0.136103,25.342358,0.050064
0.203778,-30.331676,-0.280403,-19.304101,0.171656,9.405603,-0.123888,25.343578,0.05516
0.204535,-30.351104,-0.286757,-19.304448,0.158603,9.393955,-0.111764,25.345041,0.060198
0.205293,-30.370774,-0.293226,-19.305969,0.145218,9.382456,-0.099736,25.346743,0.065183
0.20605,-30.390719,-0.299798,-19.308699,0.131529,9.371126,-0.08781,25.34868,0.070124
0.206808,-30.410956,-0.30646,-19.31267,0.117562,9.359983,-0.075986,25.350846,0.075025
0.207565,-30.431497,-0.313195,-19.317915,0.103341,9.349046,-0.064268,25.353236,0.079895
0.208323,-30.452341,-0.319985,-19.324468,0.088881,9.338336,-0.052655,25.355844,0.084741
0.20908,-30.473481,-0.326812,-19.33236,0.074197,9.327869,-0.041146,25.358662,0.08957
