Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0,118,113,-0.05473278670306398,0.1134848270110958,-0.4298043461646553,0,118
0.000765,118,113,-0.05473278670306398,0.1134848270110958,-0.4298043461646553,0,118
0.0015300000000000001,118,113,-0.051881330252271096,0.1154042327356611,-0.4805640934869504,0.000001,118
0.0022949999999999997,118,113,-0.051881330252271096,0.1154042327356611,-0.4805640934869504,0.000001,118
0.00306,118,113,-0.05025575649335737,0.11633007290901208,-0.513021323118884,0.000003,118
0.0038250000000000003,118,113,-0.04662349132295143,0.11810918587222237,-0.5746891624193172,0.000018,118
0.00459,118,113,-0.04662349132295143,0.11810918587222237,-0.5746891624193172,0.000018,118
0.0053549999999999995,118,113,-0.044627635372055226,0.11896061223778916,-0.603235960472618,0.000036,118
0.00612,118,113,-0.042520190951569295,0.11978544668129025,-0.6302939449051624,0.000066,118
0.006885,118,113,-0.0403070810442145,0.1205828909790414,-0.6557269564392785,0.000112,118
0.0076500000000000005,118,113,-0.03559156754722335,0.12209274510340412,-0.7015622787695133,0.000275,118
0.008415,118,113,-0.03559156754722335,0.12209274510340412,-0.7015622787695133,0.000275,118
0.00918,118,113,-0.03310102087191194,0.12280394408937936,-0.7222153527004181,0.000402,118
0.009946,118,113,-0.027888006880320712,0.12413650080874691,-0.758308915680041,0.00078,118
0.010711,118,113,-0.027888006880320712,0.12413650080874691,-0.758308915680041,0.00078,118
0.011476,118,113,-0.025176410158779257,0.12475718658732028,-0.7742627109676197,0.001043,119
0.012241,119,113,-0.022403671264847453,0.12534719694250923,-0.7886827046795472,0.001364,119
0.013006,119,113,-0.019573731416676572,0.12590642366441712,-0.8019576540862166,0.001747,119
0.013771,119,113,-0.01669153425829463,0.12643486834831727,-0.8139526161870173,0.002199,119
0.014536,119,113,-0.013762025891044041,0.12693260596365086,-0.8247940945202838,0.002722,119
0.015301,119,113,-0.010789154904656156,0.12739979634767135,-0.8347401968669744,0.003321,119
0.016066,119,113,-0.007775872407936499,0.12783669397745498,-0.8436577806532105,0.003998,119
0.016831000000000002,119,113,-0.0016448900954495191,0.12862096191969807,-0.8589162140751371,0.005593,119
