Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.409072,130,131,-0.0033276642195544507,0.0021343308402722023,157,128,130
0.410116,130,131,-0.0035588343730874944,0.0021434406682233355,154,128,130
0.41116,130,131,-0.0037605466221527703,0.0021523565889222927,151,128,130
0.412203,130,131,-0.003930804406256607,0.0021609108227959436,148,128,130
0.413247,130,131,-0.0040696110033360605,0.002168926970794128,145,128,130
0.41429,130,131,-0.004174969529744558,0.002176242717397122,142,128,130
0.415334,130,131,-0.004245882940288398,0.002182699249647332,139,128,130
0.416377,130,131,-0.004283354028346472,0.0021881583529890928,135,128,130
0.417421,130,131,-0.004286385426060661,0.0021925131700404094,132,128,130
0.418464,130,131,-0.004254979604583376,0.0021956844441752593,128,128,130
0.419508,130,131,-0.004190138874400571,0.0021976207462621232,125,128,130
0.420552,130,131,-0.004092865385727392,0.0021982878168362243,122,128,130
0.421595,130,131,-0.003963161128965477,0.0021976823038395423,119,128,130
0.422639,130,131,-0.0038030279352294343,0.0021957962967626915,116,128,130
0.423682,130,131,-0.003614467476937447,0.0021926239742149378,113,128,130
0.424726,130,131,-0.0034014812684647036,0.0021881501281832945,110,128,130
0.425769,130,131,-0.003165070666871238,0.0021823516228670617,108,128,130
0.426813,130,131,-0.002910236872686264,0.002175181994316777,106,128,130
0.427856,130,131,-0.002640980930753751,0.0021665810378225362,105,128,130
0.4289,130,131,-0.0023593037311357696,0.002156477477515779,104,128,130
0.429943,130,131,-0.0020712060100734403,0.0021447893038379485,103,128,130
0.430987,130,131,-0.0017816883510193824,0.002131458475972558,103,128,130
0.432031,130,131,-0.0014947511857071692,0.0021164476734681385,103,128,130
0.433074,130,131,-0.0012143947952980324,0.0020997481954503645,104,128,130
0.434118,130,131,-0.0009466193115565283,0.0020814235792916977,105,128,130
0.435161,130,131,-0.0006954247180997954,0.0020616126111226477,107,128,130
0.436205,130,131,-0.0004658108516836693,0.0020405247645099494,109,128,130
0.437248,130,131,-0.0002607774035346842,0.0020184587622407188,111,128,130
0.438292,130,131,-0.00008232392074779376,0.001995780278394896,114,128,130
0.439335,130,131,0.00006655019229743082,0.0019728915177524135,117,128,130
0.440379,130,131,0.00018684567245723892,0.001950220938292962,120,128,130
0.441423,130,131,0.00027956339631888464,0.0019281855579125545,122,128,130
0.442466,130,131,0.0003457043786422732,0.0019071551494880563,124,128,130
0.44351,130,131,0.0003892697707749469,0.001887437118786413,126,128,130
0.444553,130,131,0.00041426085902393164,0.0018692438319544338,128,128,130
0.445597,130,131,0.0004236790629998432,0.001852701368692862,129,128,130
0.44664,130,131,0.00042352593391660964,0.001837856254136535,130,128,130
0.447684,130,131,0.0004168031528705707,0.001824666646107095,130,128,130
0.448727,130,131,0.00040951252909130013,0.0018130612018440885,130,128,130
0.449771,130,131,0.00040265599814899084,0.0018029241752034976,130,128,130
0.450815,130,131,0.000400235620159035,0.0017941424719932412,129,128,130
0.451858,130,131,0.00040525357794407227,0.0017866068812936822,129,128,130
0.452902,130,131,0.00041871217518845794,0.0017802251687395547,128,128,130
0.453945,130,131,0.0004416138345562335,0.0017749107061418212,127,128,130
0.454989,130,131,0.00047296109580430594,0.0017705895250615035,126,128,130
0.456032,130,131,0.0005147566138577252,0.0017672001981085966,125,128,130
0.457076,130,131,0.0005640031569036203,0.001764670310981675,124,128,130
0.458119,130,131,0.0006207036044247398,0.0017629304464519314,123,128,130
0.459163,130,131,0.0006828609452627179,0.0017619048697580539,123,128,130
0.460207,130,131,0.0007484782756394436,0.0017614983363738311,122,128,130
0.46125,130,131,0.0008155587971804892,0.0017616202965887188,122,128,130
0.462294,130,131,0.0008791058149482957,0.0017621735798889115,123,128,130
0.463337,130,131,0.0009391227354364236,0.0017630635925360279,123,128,130
0.464381,130,131,0.0009896130645830417,0.001764201741882829,124,128,130
0.465424,130,131,0.0010285804057642456,0.001765519061873261,125,128,130
0.466468,130,131,0.0010540284577927864,0.0017669501799892073,127,128,130
0.467511,130,131,0.0010619610129235517,0.001768444998383418,129,128,130
0.468555,130,131,0.0010513819548500505,0.001769969655181283,130,128,130
0.469598,130,131,0.001022295256708725,0.0017714991920943835,132,128,130
