time,rawAngle,baseAngle,tremor,envelope,torque,wfeDisp,centeredTorque
0.35565,1,15,-0.8585206844758222,163,86,255,86
0.356394,1,15,-0.8444912682972917,163,87,255,87
0.357138,1,16,-0.8295112863732944,163,87,255,87
0.357882,1,16,-0.8135814237549086,163,87,255,87
0.358626,1,17,-0.796698365317295,163,88,255,88
0.35937,1,17,-0.7788597959109956,163,88,255,88
0.360114,1,17,-0.7600634005143657,163,89,255,89
0.360858,1,18,-0.7403038643870627,163,89,255,89
0.361602,1,18,-0.7195768732244896,163,90,255,90
0.362346,1,19,-0.6978771133131498,163,90,255,90
0.36309,1,19,-0.6752012716868027,163,91,255,91
0.363834,1,20,-0.6515450362833584,163,91,255,91
0.364578,1,20,-0.6269050961024235,163,92,255,92
0.365322,1,20,-0.6012801413634433,163,92,255,92
0.366066,1,21,-0.5746678636643329,163,93,255,93
0.36681,1,21,-0.547067956140492,163,93,255,93
0.367554,3,22,-0.5184801136241884,163,94,255,94
0.368298,7,22,-0.4889080328041978,162,94,255,94
0.369042,11,23,-0.4583544123855348,162,95,255,95
0.369786,15,23,-0.4268229532493225,162,96,255,96
0.370531,19,24,-0.3943213586126217,162,96,255,96
0.371275,23,24,-0.3608583341882032,162,97,255,97
0.372019,27,24,-0.3264475883440817,162,98,255,98
0.372763,31,25,-0.2911038322628134,162,98,255,98
0.373507,36,25,-0.25484678010037587,162,99,255,99
0.374251,40,26,-0.21769814914463997,162,100,255,100
0.374995,45,26,-0.17968465997326707,162,101,255,101
0.375739,49,27,-0.14083303661099877,162,101,255,101
0.376483,54,27,-0.10117300668619995,162,102,255,102
0.377227,59,27,-0.06073730158658582,162,103,255,103
0.377971,64,28,-0.019557656614050085,162,104,255,104
0.378715,69,28,0.0223311888615378,162,104,255,104
0.379459,74,29,0.06489449124959706,162,105,255,105
0.380203,79,29,0.10809750258731932,162,106,255,106
0.380947,84,30,0.15190347038938,162,107,255,107
0.381691,90,30,0.19627563749909827,162,108,255,108
0.382435,95,31,0.24117524194100276,162,109,255,109
0.383179,100,31,0.2865615167749948,162,109,255,109
0.383923,106,31,0.3323906899521259,162,110,255,110
